x,y,vx,vy,FR,Paddle.y
71,309,1,-1,330,81
72,308,1,-1,330,81
73,307,1,-1,330,81
74,306,1,-1,330,81
75,305,1,-1,330,81
76,304,1,-1,330,81
77,303,1,-1,330,81
78,302,1,-1,330,81
79,301,1,-1,330,81
80,300,1,-1,330,81
81,299,1,-1,330,81
82,298,1,-1,330,81
83,297,1,-1,330,81
84,296,1,-1,330,81
85,295,1,-1,330,81
86,294,1,-1,330,81
87,293,1,-1,330,81
88,292,1,-1,330,81
89,291,1,-1,330,81
90,290,1,-1,330,81
91,289,1,-1,330,81
92,288,1,-1,330,81
93,287,1,-1,330,81
94,286,1,-1,330,81
95,285,1,-1,330,81
96,284,1,-1,330,81
97,283,1,-1,330,81
98,282,1,-1,330,81
99,281,1,-1,330,81
100,280,1,-1,330,81
101,279,1,-1,330,81
102,278,1,-1,330,81
103,277,1,-1,330,81
104,276,1,-1,330,81
105,275,1,-1,330,81
106,274,1,-1,330,81
107,273,1,-1,330,81
108,272,1,-1,330,81
109,271,1,-1,330,81
110,270,1,-1,330,81
111,269,1,-1,330,81
112,268,1,-1,330,81
113,267,1,-1,330,81
114,266,1,-1,330,81
115,265,1,-1,330,81
116,264,1,-1,330,81
117,263,1,-1,330,81
118,262,1,-1,330,81
119,261,1,-1,330,81
120,260,1,-1,330,81
121,259,1,-1,330,81
122,258,1,-1,330,81
123,257,1,-1,330,81
124,256,1,-1,330,81
125,255,1,-1,330,81
126,254,1,-1,330,81
127,253,1,-1,330,81
128,252,1,-1,330,81
129,251,1,-1,330,81
130,250,1,-1,330,81
131,249,1,-1,330,81
132,248,1,-1,330,81
133,247,1,-1,330,81
134,246,1,-1,330,81
135,245,1,-1,330,81
136,244,1,-1,330,81
137,243,1,-1,330,81
138,242,1,-1,330,81
139,241,1,-1,330,81
140,240,1,-1,330,81
141,239,1,-1,330,81
142,238,1,-1,330,81
143,237,1,-1,330,81
144,236,1,-1,330,81
145,235,1,-1,330,81
146,234,1,-1,330,81
147,233,1,-1,330,81
148,232,1,-1,330,81
149,231,1,-1,330,81
150,230,1,-1,330,81
151,229,1,-1,330,81
152,228,1,-1,330,81
153,227,1,-1,330,81
154,226,1,-1,330,81
155,225,1,-1,330,81
156,224,1,-1,330,81
157,223,1,-1,330,81
158,222,1,-1,330,81
159,221,1,-1,330,81
160,220,1,-1,330,81
161,219,1,-1,330,81
162,218,1,-1,330,81
163,217,1,-1,330,81
164,216,1,-1,330,81
165,215,1,-1,330,81
166,214,1,-1,330,81
167,213,1,-1,330,81
168,212,1,-1,330,81
169,211,1,-1,330,81
170,210,1,-1,330,81
171,209,1,-1,330,81
172,208,1,-1,330,81
173,207,1,-1,330,81
174,206,1,-1,330,81
175,205,1,-1,330,81
176,204,1,-1,330,81
177,203,1,-1,330,81
178,202,1,-1,330,81
179,201,1,-1,330,81
180,200,1,-1,330,81
181,199,1,-1,330,81
182,198,1,-1,330,81
183,197,1,-1,330,81
184,196,1,-1,330,81
185,195,1,-1,330,81
186,194,1,-1,330,81
187,193,1,-1,330,81
188,192,1,-1,330,81
189,191,1,-1,330,81
190,190,1,-1,330,81
191,189,1,-1,330,81
192,188,1,-1,330,81
193,187,1,-1,330,81
194,186,1,-1,330,81
195,185,1,-1,330,81
196,184,1,-1,330,81
197,183,1,-1,330,81
198,182,1,-1,330,81
199,181,1,-1,330,81
200,180,1,-1,330,81
201,179,1,-1,330,81
202,178,1,-1,330,81
203,177,1,-1,330,81
204,176,1,-1,330,81
205,175,1,-1,330,81
206,174,1,-1,330,81
207,173,1,-1,330,81
208,172,1,-1,330,81
209,171,1,-1,330,81
210,170,1,-1,330,81
211,169,1,-1,330,81
212,168,1,-1,330,81
213,167,1,-1,330,97
214,166,1,-1,330,97
215,165,1,-1,330,97
216,164,1,-1,330,97
217,163,1,-1,330,118
218,162,1,-1,330,118
219,161,1,-1,330,118
220,160,1,-1,330,118
221,159,1,-1,330,118
222,158,1,-1,330,128
223,157,1,-1,330,128
224,156,1,-1,330,128
225,155,1,-1,330,128
226,154,1,-1,330,134
227,153,1,-1,330,134
228,152,1,-1,330,134
229,151,1,-1,330,134
230,150,1,-1,330,134
231,149,1,-1,330,140
232,148,1,-1,330,140
233,147,1,-1,330,140
234,146,1,-1,330,140
235,145,1,-1,330,144
236,144,1,-1,330,144
237,143,1,-1,330,144
238,142,1,-1,330,144
239,141,1,-1,330,144
240,140,1,-1,330,148
241,139,1,-1,330,148
242,138,1,-1,330,148
243,137,1,-1,330,148
244,136,1,-1,330,148
245,135,1,-1,330,151
246,134,1,-1,330,151
247,133,1,-1,330,151
248,132,1,-1,330,151
249,131,1,-1,330,154
250,130,1,-1,330,154
251,129,1,-1,330,154
252,128,1,-1,330,154
253,127,1,-1,330,156
254,126,1,-1,330,156
255,125,1,-1,330,156
256,124,1,-1,330,156
257,123,1,-1,330,156
258,122,1,-1,330,158
259,121,1,-1,330,158
260,120,1,-1,330,158
261,119,1,-1,330,158
262,118,1,-1,330,159
263,117,1,-1,330,159
264,116,1,-1,330,159
265,115,1,-1,330,159
266,114,1,-1,330,159
267,113,1,-1,330,161
268,112,1,-1,330,161
269,111,1,-1,330,161
270,110,1,-1,330,161
271,109,1,-1,330,161
272,108,1,-1,330,161
273,107,1,-1,330,161
274,106,1,-1,330,163
275,105,1,-1,330,163
276,104,1,-1,330,163
277,103,1,-1,330,163
278,102,1,-1,330,164
279,101,1,-1,330,164
280,100,1,-1,330,164
281,99,1,-1,330,164
282,98,1,-1,330,164
283,97,1,-1,330,166
284,96,1,-1,330,166
285,95,1,-1,330,166
286,94,1,-1,330,166
287,93,1,-1,330,166
288,92,1,-1,330,167
289,91,1,-1,330,167
290,90,1,-1,330,167
291,89,1,-1,330,167
292,88,1,-1,330,167
293,87,1,-1,330,168
294,86,1,-1,330,168
295,85,1,-1,330,168
296,84,1,-1,330,168
297,83,1,-1,330,168
298,82,1,-1,330,169
299,81,1,-1,330,169
300,80,1,-1,330,169
301,79,1,-1,330,169
302,78,1,-1,330,169
303,77,1,-1,330,170
304,76,1,-1,330,170
305,75,1,-1,330,170
306,74,1,-1,330,170
307,73,1,-1,330,171
308,72,1,-1,330,171
309,71,1,-1,330,171
310,70,1,-1,330,171
311,69,1,-1,330,172
312,68,1,-1,330,172
313,67,1,-1,330,172
314,66,1,-1,330,172
315,65,1,-1,330,172
316,64,1,-1,330,172
317,63,1,-1,330,175
318,62,1,-1,330,175
319,61,1,-1,330,175
320,60,1,-1,330,175
321,59,1,-1,330,178
322,58,1,-1,330,178
323,57,1,-1,330,178
324,56,1,-1,330,178
325,55,1,-1,330,178
326,54,1,-1,330,182
327,53,1,-1,330,182
328,52,1,-1,330,182
329,51,1,-1,330,182
330,50,1,-1,330,182
331,49,1,-1,330,186
332,48,1,-1,330,186
333,47,1,-1,330,186
334,46,1,-1,330,186
335,45,1,-1,330,191
336,44,1,-1,330,191
337,43,1,-1,330,191
338,42,1,-1,330,191
339,41,1,-1,330,191
340,40,1,-1,330,193
340,40,1,1,330,193
341,41,1,1,330,193
342,42,1,1,330,193
343,43,1,1,330,193
344,44,1,1,330,196
345,45,1,1,330,196
346,46,1,1,330,196
347,47,1,1,330,196
348,48,1,1,330,200
349,49,1,1,330,200
350,50,1,1,330,200
351,51,1,1,330,200
352,52,1,1,330,200
353,53,1,1,330,203
354,54,1,1,330,203
355,55,1,1,330,203
356,56,1,1,330,203
357,57,1,1,330,208
358,58,1,1,330,208
359,59,1,1,330,208
360,60,1,1,330,208
361,61,1,1,330,212
362,62,1,1,330,212
363,63,1,1,330,212
364,64,1,1,330,212
365,65,1,1,330,212
366,66,1,1,330,215
367,67,1,1,330,215
368,68,1,1,330,215
369,69,1,1,330,215
370,70,1,1,330,219
371,71,1,1,330,219
372,72,1,1,330,219
373,73,1,1,330,219
374,74,1,1,330,219
375,75,1,1,330,220
376,76,1,1,330,220
377,77,1,1,330,220
378,78,1,1,330,220
379,79,1,1,330,220
380,80,1,1,330,222
381,81,1,1,330,222
382,82,1,1,330,222
383,83,1,1,330,222
384,84,1,1,330,222
385,85,1,1,330,224
386,86,1,1,330,224
387,87,1,1,330,224
388,88,1,1,330,224
389,89,1,1,330,225
390,90,1,1,330,225
391,91,1,1,330,225
392,92,1,1,330,225
393,93,1,1,330,227
394,94,1,1,330,227
395,95,1,1,330,227
396,96,1,1,330,227
397,97,1,1,330,227
398,98,1,1,330,229
399,99,1,1,330,229
400,100,1,1,330,229
401,101,1,1,330,229
402,102,1,1,330,229
403,103,1,1,330,231
404,104,1,1,330,231
405,105,1,1,330,231
406,106,1,1,330,231
407,107,1,1,330,234
408,108,1,1,330,234
409,109,1,1,330,234
410,110,1,1,330,234
411,111,1,1,330,234
412,112,1,1,330,238
413,113,1,1,330,238
414,114,1,1,330,238
415,115,1,1,330,238
416,116,1,1,330,238
417,117,1,1,330,243
418,118,1,1,330,243
419,119,1,1,330,243
420,120,1,1,330,243
421,121,1,1,330,246
422,122,1,1,330,246
423,123,1,1,330,246
424,124,1,1,330,246
425,125,1,1,330,246
426,126,1,1,330,250
427,127,1,1,330,250
428,128,1,1,330,250
429,129,1,1,330,250
430,130,1,1,330,252
431,131,1,1,330,252
432,132,1,1,330,252
433,133,1,1,330,252
434,134,1,1,330,252
435,135,1,1,330,252
436,136,1,1,330,252
437,137,1,1,330,252
438,138,1,1,330,252
439,139,1,1,330,252
440,140,1,1,330,252
441,141,1,1,330,252
442,142,1,1,330,252
443,143,1,1,330,252
444,144,1,1,330,252
445,145,1,1,330,252
446,146,1,1,330,252
447,147,1,1,330,252
448,148,1,1,330,252
449,149,1,1,330,252
450,150,1,1,330,252
451,151,1,1,330,252
452,152,1,1,330,252
453,153,1,1,330,252
454,154,1,1,330,252
455,155,1,1,330,252
456,156,1,1,330,252
457,157,1,1,330,252
458,158,1,1,330,252
459,159,1,1,330,252
460,160,1,1,330,252
461,161,1,1,330,252
462,162,1,1,330,252
463,163,1,1,330,252
464,164,1,1,330,252
465,165,1,1,330,252
466,166,1,1,330,252
467,167,1,1,330,252
468,168,1,1,330,252
469,169,1,1,330,252
470,170,1,1,330,252
471,171,1,1,330,252
472,172,1,1,330,252
473,173,1,1,330,252
474,174,1,1,330,252
475,175,1,1,330,252
476,176,1,1,330,252
477,177,1,1,330,252
478,178,1,1,330,252
479,179,1,1,330,252
480,180,1,1,330,252
481,181,1,1,330,252
482,182,1,1,330,252
483,183,1,1,330,252
484,184,1,1,330,252
485,185,1,1,330,252
486,186,1,1,330,252
487,187,1,1,330,252
488,188,1,1,330,252
489,189,1,1,330,252
490,190,1,1,330,252
491,191,1,1,330,252
492,192,1,1,330,252
493,193,1,1,330,252
494,194,1,1,330,252
495,195,1,1,330,252
496,196,1,1,330,252
497,197,1,1,330,252
498,198,1,1,330,252
499,199,1,1,330,252
500,200,1,1,330,252
501,201,1,1,330,252
502,202,1,1,330,252
503,203,1,1,330,252
504,204,1,1,330,252
505,205,1,1,330,252
506,206,1,1,330,252
507,207,1,1,330,252
508,208,1,1,330,252
509,209,1,1,330,252
510,210,1,1,330,252
511,211,1,1,330,252
512,212,1,1,330,252
513,213,1,1,330,252
514,214,1,1,330,252
515,215,1,1,330,252
516,216,1,1,330,252
517,217,1,1,330,252
518,218,1,1,330,252
519,219,1,1,330,252
520,220,1,1,330,252
521,221,1,1,330,252
522,222,1,1,330,252
523,223,1,1,330,252
524,224,1,1,330,252
525,225,1,1,330,252
526,226,1,1,330,252
527,227,1,1,330,252
528,228,1,1,330,252
529,229,1,1,330,252
530,230,1,1,330,252
531,231,1,1,330,252
532,232,1,1,330,252
533,233,1,1,330,252
534,234,1,1,330,252
535,235,1,1,330,252
536,236,1,1,330,252
537,237,1,1,330,252
538,238,1,1,330,252
539,239,1,1,330,252
540,240,1,1,330,252
541,241,1,1,330,252
542,242,1,1,330,252
543,243,1,1,330,252
544,244,1,1,330,252
545,245,1,1,330,252
546,246,1,1,330,252
547,247,1,1,330,252
548,248,1,1,330,252
549,249,1,1,330,252
550,250,1,1,330,252
551,251,1,1,330,252
552,252,1,1,330,252
553,253,1,1,330,252
554,254,1,1,330,252
555,255,1,1,330,252
556,256,1,1,330,252
557,257,1,1,330,252
558,258,1,1,330,252
559,259,1,1,330,252
560,260,1,1,330,252
561,261,1,1,330,252
562,262,1,1,330,252
563,263,1,1,330,252
564,264,1,1,330,252
565,265,1,1,330,252
566,266,1,1,330,252
567,267,1,1,330,252
568,268,1,1,330,252
569,269,1,1,330,252
570,270,1,1,330,252
571,271,1,1,330,252
572,272,1,1,330,252
573,273,1,1,330,252
574,274,1,1,330,252
575,275,1,1,330,252
576,276,1,1,330,252
577,277,1,1,330,252
578,278,1,1,330,252
579,279,1,1,330,252
580,280,1,1,330,252
581,281,1,1,330,252
582,282,1,1,330,252
583,283,1,1,330,252
584,284,1,1,330,252
585,285,1,1,330,252
586,286,1,1,330,252
587,287,1,1,330,252
588,288,1,1,330,252
589,289,1,1,330,252
590,290,1,1,330,252
591,291,1,1,330,252
592,292,1,1,330,252
593,293,1,1,330,252
594,294,1,1,330,252
595,295,1,1,330,252
596,296,1,1,330,252
597,297,1,1,330,252
598,298,1,1,330,252
599,299,1,1,330,252
600,300,1,1,330,252
601,301,1,1,330,252
602,302,1,1,330,252
603,303,1,1,330,252
604,304,1,1,330,252
605,305,1,1,330,252
606,306,1,1,330,252
607,307,1,1,330,252
608,308,1,1,330,252
609,309,1,1,330,252
610,310,1,1,330,252
611,311,1,1,330,252
612,312,1,1,330,252
613,313,1,1,330,252
614,314,1,1,330,252
615,315,1,1,330,252
616,316,1,1,330,252
617,317,1,1,330,252
618,318,1,1,330,252
619,319,1,1,330,252
620,320,1,1,330,252
621,321,1,1,330,252
622,322,1,1,330,252
623,323,1,1,330,252
624,324,1,1,330,252
625,325,1,1,330,252
626,326,1,1,330,252
627,327,1,1,330,252
628,328,1,1,330,252
629,329,1,1,330,252
630,330,1,1,330,252
631,331,1,1,330,252
632,332,1,1,330,252
633,333,1,1,330,252
634,334,1,1,330,252
635,335,1,1,330,252
636,336,1,1,330,252
637,337,1,1,330,252
638,338,1,1,330,252
639,339,1,1,330,252
640,340,1,1,330,252
641,341,1,1,330,252
642,342,1,1,330,252
643,343,1,1,330,252
644,344,1,1,330,252
645,345,1,1,330,252
646,346,1,1,330,252
647,347,1,1,330,252
648,348,1,1,330,252
649,349,1,1,330,252
650,350,1,1,330,252
651,351,1,1,330,252
652,352,1,1,330,252
653,353,1,1,330,252
654,354,1,1,330,252
655,355,1,1,330,252
656,356,1,1,330,252
657,357,1,1,330,252
658,358,1,1,330,252
659,359,1,1,330,252
660,360,1,1,330,252
661,361,1,1,330,252
662,362,1,1,330,252
663,363,1,1,330,252
664,364,1,1,330,252
665,365,1,1,330,252
666,366,1,1,330,252
667,367,1,1,330,252
668,368,1,1,330,252
669,369,1,1,330,252
670,370,1,1,330,252
671,371,1,1,330,252
672,372,1,1,330,252
673,373,1,1,330,252
674,374,1,1,330,252
675,375,1,1,330,252
676,376,1,1,330,252
677,377,1,1,330,252
678,378,1,1,330,252
679,379,1,1,330,252
680,380,1,1,330,252
681,381,1,1,330,252
682,382,1,1,330,252
683,383,1,1,330,252
684,384,1,1,330,252
685,385,1,1,330,252
686,386,1,1,330,252
687,387,1,1,330,252
688,388,1,1,330,252
689,389,1,1,330,252
690,390,1,1,330,252
691,391,1,1,330,252
692,392,1,1,330,252
693,393,1,1,330,252
694,394,1,1,330,252
695,395,1,1,330,252
696,396,1,1,330,252
697,397,1,1,330,252
698,398,1,1,330,252
699,399,1,1,330,252
700,400,1,1,330,252
701,401,1,1,330,252
702,402,1,1,330,252
703,403,1,1,330,252
704,404,1,1,330,252
705,405,1,1,330,252
706,406,1,1,330,252
707,407,1,1,330,252
708,408,1,1,330,252
709,409,1,1,330,252
710,410,1,1,330,252
711,411,1,1,330,252
712,412,1,1,330,252
713,413,1,1,330,252
714,414,1,1,330,252
715,415,1,1,330,252
716,416,1,1,330,252
717,417,1,1,330,252
718,418,1,1,330,252
719,419,1,1,330,252
720,420,1,1,330,252
721,421,1,1,330,252
722,422,1,1,330,252
723,423,1,1,330,252
724,424,1,1,330,252
725,425,1,1,330,252
726,426,1,1,330,252
727,427,1,1,330,252
728,428,1,1,330,252
729,429,1,1,330,252
730,430,1,1,330,252
731,431,1,1,330,252
732,432,1,1,330,252
733,433,1,1,330,252
734,434,1,1,330,252
735,435,1,1,330,252
736,436,1,1,330,252
737,437,1,1,330,252
738,438,1,1,330,252
739,439,1,1,330,252
740,440,1,1,330,252
741,441,1,1,330,252
742,442,1,1,330,252
743,443,1,1,330,253
744,444,1,1,330,253
745,445,1,1,330,253
746,446,1,1,330,253
747,447,1,1,330,258
748,448,1,1,330,258
749,449,1,1,330,258
750,450,1,1,330,258
751,451,1,1,330,258
752,452,1,1,330,264
753,453,1,1,330,264
754,454,1,1,330,264
755,455,1,1,330,264
756,456,1,1,330,264
757,457,1,1,330,270
758,458,1,1,330,270
759,459,1,1,330,270
760,460,1,1,330,270
761,461,1,1,330,274
762,462,1,1,330,274
763,463,1,1,330,274
764,464,1,1,330,274
765,465,1,1,330,274
766,466,1,1,330,274
767,467,1,1,330,274
768,468,1,1,330,274
769,469,1,1,330,279
770,470,1,1,330,279
771,471,1,1,330,279
772,472,1,1,330,279
773,473,1,1,330,284
774,474,1,1,330,284
775,475,1,1,330,284
776,476,1,1,330,284
777,477,1,1,330,284
778,478,1,1,330,288
779,479,1,1,330,288
780,480,1,1,330,288
781,481,1,1,330,288
782,482,1,1,330,288
783,483,1,1,330,295
784,484,1,1,330,295
785,485,1,1,330,295
786,486,1,1,330,295
787,487,1,1,330,303
788,488,1,1,330,303
789,489,1,1,330,303
790,490,1,1,330,303
791,491,1,1,330,303
792,492,1,1,330,310
793,493,1,1,330,310
794,494,1,1,330,310
795,495,1,1,330,310
796,496,1,1,330,316
797,497,1,1,330,316
798,498,1,1,330,316
799,499,1,1,330,316
800,500,1,1,330,316
801,501,1,1,330,320
802,502,1,1,330,320
803,503,1,1,330,320
804,504,1,1,330,320
805,505,1,1,330,320
806,506,1,1,330,324
807,507,1,1,330,324
808,508,1,1,330,324
809,509,1,1,330,324
810,510,1,1,330,332
811,511,1,1,330,332
812,512,1,1,330,332
813,513,1,1,330,332
814,514,1,1,330,332
815,515,1,1,330,341
816,516,1,1,330,341
817,517,1,1,330,341
818,518,1,1,330,341
819,519,1,1,330,341
820,520,1,1,330,349
821,521,1,1,330,349
822,522,1,1,330,349
823,523,1,1,330,349
824,524,1,1,330,355
825,525,1,1,330,355
826,526,1,1,330,355
827,527,1,1,330,355
828,528,1,1,330,355
829,529,1,1,330,360
830,530,1,1,330,360
831,531,1,1,330,360
832,532,1,1,330,360
833,533,1,1,330,363
834,534,1,1,330,363
835,535,1,1,330,363
836,536,1,1,330,363
837,537,1,1,330,363
838,538,1,1,330,366
839,539,1,1,330,366
840,540,1,1,330,366
841,541,1,1,330,366
842,542,1,1,330,367
843,543,1,1,330,367
844,544,1,1,330,367
845,545,1,1,330,367
846,546,1,1,330,367
847,547,1,1,330,369
848,548,1,1,330,369
849,549,1,1,330,369
850,550,1,1,330,369
851,551,1,1,330,369
852,552,1,1,330,369
853,553,1,1,330,369
854,554,1,1,330,369
855,555,1,1,330,369
856,556,1,1,330,369
857,557,1,1,330,369
858,558,1,1,330,369
859,559,1,1,330,369
860,560,1,1,330,370
860,560,1,-1,330,370
861,559,1,-1,330,370
862,558,1,-1,330,370
863,557,1,-1,330,370
864,556,1,-1,330,370
865,555,1,-1,330,370
866,554,1,-1,330,370
867,553,1,-1,330,370
868,552,1,-1,330,370
869,551,1,-1,330,370
870,550,1,-1,330,370
871,549,1,-1,330,370
872,548,1,-1,330,370
873,547,1,-1,330,371
874,546,1,-1,330,371
875,545,1,-1,330,371
876,544,1,-1,330,371
877,543,1,-1,330,371
878,542,1,-1,330,373
879,541,1,-1,330,373
880,540,1,-1,330,373
881,539,1,-1,330,373
882,538,1,-1,330,376
883,537,1,-1,330,376
884,536,1,-1,330,376
885,535,1,-1,330,376
886,534,1,-1,330,376
887,533,1,-1,330,379
888,532,1,-1,330,379
889,531,1,-1,330,379
890,530,1,-1,330,379
891,529,1,-1,330,379
892,528,1,-1,330,386
893,527,1,-1,330,386
894,526,1,-1,330,386
895,525,1,-1,330,386
896,524,1,-1,330,390
897,523,1,-1,330,390
898,522,1,-1,330,390
899,521,1,-1,330,390
900,520,1,-1,330,390
901,519,1,-1,330,392
902,518,1,-1,330,392
903,517,1,-1,330,392
904,516,1,-1,330,392
905,515,1,-1,330,394
906,514,1,-1,330,394
907,513,1,-1,330,394
908,512,1,-1,330,394
909,511,1,-1,330,394
910,510,1,-1,330,396
911,509,1,-1,330,396
912,508,1,-1,330,396
913,507,1,-1,330,396
914,506,1,-1,330,396
915,505,1,-1,330,399
916,504,1,-1,330,399
917,503,1,-1,330,399
918,502,1,-1,330,399
919,501,1,-1,330,401
920,500,1,-1,330,401
921,499,1,-1,330,401
922,498,1,-1,330,401
923,497,1,-1,330,401
924,496,1,-1,330,406
925,495,1,-1,330,406
926,494,1,-1,330,406
927,493,1,-1,330,406
928,492,1,-1,330,406
929,491,1,-1,330,406
930,490,1,-1,330,410
931,489,1,-1,330,410
932,488,1,-1,330,410
933,487,1,-1,330,410
934,486,1,-1,330,412
935,485,1,-1,330,412
936,484,1,-1,330,412
937,483,1,-1,330,412
938,482,1,-1,330,412
939,481,1,-1,330,414
940,480,1,-1,330,414
941,479,1,-1,330,414
942,478,1,-1,330,414
943,477,1,-1,330,415
944,476,1,-1,330,415
945,475,1,-1,330,415
946,474,1,-1,330,415
947,473,1,-1,330,415
948,472,1,-1,330,415
949,471,1,-1,330,416
950,470,1,-1,330,416
951,469,1,-1,330,416
952,468,1,-1,330,416
953,467,1,-1,330,416
954,466,1,-1,330,417
955,465,1,-1,330,417
956,464,1,-1,330,417
957,463,1,-1,330,417
958,462,1,-1,330,417
959,461,1,-1,330,417
960,460,1,-1,330,417
961,459,1,-1,330,417
962,458,1,-1,330,417
963,457,1,-1,330,418
964,456,1,-1,330,418
965,455,1,-1,330,418
966,454,1,-1,330,418
967,453,1,-1,330,418
968,452,1,-1,330,419
969,451,1,-1,330,419
970,450,1,-1,330,419
971,449,1,-1,330,419
972,448,1,-1,330,419
973,447,1,-1,330,419
974,446,1,-1,330,419
975,445,1,-1,330,419
976,444,1,-1,330,419
977,443,1,-1,330,419
978,442,1,-1,330,419
979,441,1,-1,330,419
980,440,1,-1,330,419
981,439,1,-1,330,419
982,438,1,-1,330,419
983,437,1,-1,330,419
984,436,1,-1,330,419
985,435,1,-1,330,419
986,434,1,-1,330,419
987,433,1,-1,330,419
988,432,1,-1,330,419
989,431,1,-1,330,419
990,430,1,-1,330,419
991,429,1,-1,330,419
992,428,1,-1,330,419
993,427,1,-1,330,419
994,426,1,-1,330,419
995,425,1,-1,330,419
996,424,1,-1,330,419
997,423,1,-1,330,419
998,422,1,-1,330,419
999,421,1,-1,330,419
1000,420,1,-1,330,419
1001,419,1,-1,330,419
1002,418,1,-1,330,419
1003,417,1,-1,330,419
1004,416,1,-1,330,419
1005,415,1,-1,330,419
1006,414,1,-1,330,419
1007,413,1,-1,330,419
1008,412,1,-1,330,419
1009,411,1,-1,330,419
1010,410,1,-1,330,419
1011,409,1,-1,330,419
1012,408,1,-1,330,419
1013,407,1,-1,330,419
1014,406,1,-1,330,419
1015,405,1,-1,330,419
1016,404,1,-1,330,419
1017,403,1,-1,330,419
1018,402,1,-1,330,419
1019,401,1,-1,330,419
1020,400,1,-1,330,419
1021,399,1,-1,330,419
1022,398,1,-1,330,419
1023,397,1,-1,330,419
1024,396,1,-1,330,419
1025,395,1,-1,330,419
1026,394,1,-1,330,419
1027,393,1,-1,330,419
1028,392,1,-1,330,419
1029,391,1,-1,330,419
1030,390,1,-1,330,419
1031,389,1,-1,330,419
1032,388,1,-1,330,419
1033,387,1,-1,330,418
1034,386,1,-1,330,418
1035,385,1,-1,330,418
1036,384,1,-1,330,418
1037,383,1,-1,330,418
1038,382,1,-1,330,417
1039,381,1,-1,330,417
1039,381,-1,-1,370,417
1038,380,-1,-1,370,417
1037,379,-1,-1,370,417
1036,378,-1,-1,370,416
1035,377,-1,-1,370,416
1034,376,-1,-1,370,416
1033,375,-1,-1,370,416
1032,374,-1,-1,370,416
1031,373,-1,-1,370,416
1030,372,-1,-1,370,416
1029,371,-1,-1,370,415
1028,370,-1,-1,370,415
1027,369,-1,-1,370,415
1026,368,-1,-1,370,415
1025,367,-1,-1,370,415
1024,366,-1,-1,370,415
1023,365,-1,-1,370,415
1022,364,-1,-1,370,412
1021,363,-1,-1,370,412
1020,362,-1,-1,370,412
1019,361,-1,-1,370,412
1018,360,-1,-1,370,412
1017,359,-1,-1,370,409
1016,358,-1,-1,370,409
1015,357,-1,-1,370,409
1014,356,-1,-1,370,409
1013,355,-1,-1,370,409
1012,354,-1,-1,370,409
1011,353,-1,-1,370,409
1010,352,-1,-1,370,406
1009,351,-1,-1,370,406
1008,350,-1,-1,370,406
1007,349,-1,-1,370,406
1006,348,-1,-1,370,406
1005,347,-1,-1,370,406
1004,346,-1,-1,370,404
1003,345,-1,-1,370,404
1002,344,-1,-1,370,404
1001,343,-1,-1,370,404
1000,342,-1,-1,370,404
999,341,-1,-1,370,404
998,340,-1,-1,370,404
997,339,-1,-1,370,402
996,338,-1,-1,370,402
995,337,-1,-1,370,402
994,336,-1,-1,370,402
993,335,-1,-1,370,402
992,334,-1,-1,370,402
991,333,-1,-1,370,400
990,332,-1,-1,370,400
989,331,-1,-1,370,400
988,330,-1,-1,370,400
987,329,-1,-1,370,400
986,328,-1,-1,370,400
985,327,-1,-1,370,400
984,326,-1,-1,370,400
983,325,-1,-1,370,400
982,324,-1,-1,370,400
981,323,-1,-1,370,400
980,322,-1,-1,370,400
979,321,-1,-1,370,400
978,320,-1,-1,370,399
977,319,-1,-1,370,399
976,318,-1,-1,370,399
975,317,-1,-1,370,399
974,316,-1,-1,370,399
973,315,-1,-1,370,399
972,314,-1,-1,370,399
971,313,-1,-1,370,399
970,312,-1,-1,370,399
969,311,-1,-1,370,399
968,310,-1,-1,370,399
967,309,-1,-1,370,399
